,SUBJECT,SESSION,RUN,trial_in_session
73084,3,18,6,334
73087,3,18,6,337
73088,3,18,6,338
73112,3,18,6,362
73115,3,18,6,365
73118,3,18,6,368
73119,3,18,6,369
73129,3,18,7,379
73160,3,18,7,410
73165,3,18,7,415
73166,3,18,7,416
73167,3,18,7,417
73172,3,18,7,422
73208,3,18,8,458
73211,3,18,8,461
73228,3,18,8,478
73236,3,18,8,486
73249,3,18,8,499
73253,3,18,9,503
73272,3,18,9,522
73280,3,18,9,530
73282,3,18,9,532
73286,3,18,9,536
73290,3,18,9,540
73292,3,18,9,542
73294,3,18,9,544
73298,3,18,9,548
73310,3,18,9,560
73326,3,18,10,576
73330,3,18,10,580
73340,3,18,10,590
73355,3,18,10,605
73356,3,18,10,606
73377,3,18,11,627
73383,3,18,11,633
73387,3,18,11,637
73404,3,18,11,654
73415,3,18,11,665
73423,3,18,11,673
73433,3,18,11,683
73435,3,18,11,685
73438,3,18,12,688
73440,3,18,12,690
73444,3,18,12,694
73447,3,18,12,697
73449,3,18,12,699
73456,3,18,12,706
73473,3,18,12,723
73494,3,18,12,744
73500,3,19,1,0
73504,3,19,1,4
73506,3,19,1,6
73508,3,19,1,8
73509,3,19,1,9
73526,3,19,1,26
73542,3,19,1,42
73543,3,19,1,43
73551,3,19,1,51
73560,3,19,1,60
73566,3,19,2,66
73587,3,19,2,87
73605,3,19,2,105
73609,3,19,2,109
73632,3,19,3,132
73633,3,19,3,133
73650,3,19,3,150
73653,3,19,3,153
73665,3,19,3,165
73671,3,19,3,171
73677,3,19,3,177
73686,3,19,3,186
73689,3,19,4,189
73701,3,19,4,201
73715,3,19,4,215
73738,3,19,4,238
73756,3,19,5,256
73759,3,19,5,259
73763,3,19,5,263
73769,3,19,5,269
73808,3,19,5,308
73822,3,19,6,322
73823,3,19,6,323
73839,3,19,6,339
73843,3,19,6,343
73856,3,19,6,356
73857,3,19,6,357
73861,3,19,6,361
73877,3,19,7,377
73884,3,19,7,384
73888,3,19,7,388
73889,3,19,7,389
73891,3,19,7,391
73905,3,19,7,405
73906,3,19,7,406
73910,3,19,7,410
73911,3,19,7,411
73921,3,19,7,421
73929,3,19,7,429
73937,3,19,7,437
73940,3,19,8,440
73955,3,19,8,455
73962,3,19,8,462
73971,3,19,8,471
73977,3,19,8,477
74025,3,19,9,525
74031,3,19,9,531
74060,3,19,9,560
74072,3,19,10,572
74098,3,19,10,598
74101,3,19,10,601
74112,3,19,10,612
74114,3,19,10,614
74123,3,19,10,623
74135,3,19,11,635
74146,3,19,11,646
74200,3,19,12,700
74205,3,19,12,705
74224,3,19,12,724
74233,3,19,12,733
74251,3,20,1,1
74255,3,20,1,5
74266,3,20,1,16
74280,3,20,1,30
74284,3,20,1,34
74292,3,20,1,42
74296,3,20,1,46
74303,3,20,1,53
74315,3,20,2,65
74320,3,20,2,70
74324,3,20,2,74
74328,3,20,2,78
74329,3,20,2,79
74331,3,20,2,81
74341,3,20,2,91
74363,3,20,2,113
74372,3,20,2,122
74377,3,20,3,127
74385,3,20,3,135
74388,3,20,3,138
74394,3,20,3,144
74419,3,20,3,169
74420,3,20,3,170
74447,3,20,4,197
74457,3,20,4,207
74459,3,20,4,209
74467,3,20,4,217
74472,3,20,4,222
74497,3,20,4,247
74511,3,20,5,261
74518,3,20,5,268
74523,3,20,5,273
74533,3,20,5,283
74535,3,20,5,285
74536,3,20,5,286
74549,3,20,5,299
74559,3,20,5,309
74569,3,20,6,319
74571,3,20,6,321
74572,3,20,6,322
74573,3,20,6,323
74586,3,20,6,336
74589,3,20,6,339
74609,3,20,6,359
74610,3,20,6,360
74625,3,20,7,375
74659,3,20,7,409
74684,3,20,7,434
74689,3,20,8,439
74713,3,20,8,463
74728,3,20,8,478
74746,3,20,8,496
74748,3,20,8,498
74750,3,20,9,500
74757,3,20,9,507
74772,3,20,9,522
74773,3,20,9,523
74775,3,20,9,525
74777,3,20,9,527
74785,3,20,9,535
74806,3,20,9,556
74816,3,20,10,566
74821,3,20,10,571
74825,3,20,10,575
74831,3,20,10,581
74841,3,20,10,591
74847,3,20,10,597
74850,3,20,10,600
74868,3,20,10,618
74871,3,20,10,621
74876,3,20,11,626
74887,3,20,11,637
74890,3,20,11,640
74897,3,20,11,647
74911,3,20,11,661
74919,3,20,11,669
74939,3,20,12,689
74952,3,20,12,702
74961,3,20,12,711
74967,3,20,12,717
74968,3,20,12,718
74972,3,20,12,722
74974,3,20,12,724
74983,3,20,12,733
74984,3,20,12,734
74987,3,20,12,737
74990,3,20,12,740
74991,3,20,12,741
74995,3,20,12,745
75031,3,21,1,31
75055,3,21,1,55
75091,3,21,2,91
75104,3,21,2,104
75106,3,21,2,106
75142,3,21,3,142
75147,3,21,3,147
75156,3,21,3,156
75163,3,21,3,163
75164,3,21,3,164
75179,3,21,3,179
75223,3,21,4,223
75228,3,21,4,228
75231,3,21,4,231
75241,3,21,4,241
75244,3,21,4,244
75255,3,21,5,255
75281,3,21,5,281
75291,3,21,5,291
75297,3,21,5,297
75302,3,21,5,302
75305,3,21,5,305
75309,3,21,5,309
75328,3,21,6,328
75332,3,21,6,332
75334,3,21,6,334
75335,3,21,6,335
75343,3,21,6,343
75345,3,21,6,345
75357,3,21,6,357
75361,3,21,6,361
75362,3,21,6,362
75363,3,21,6,363
75373,3,21,6,373
75377,3,21,7,377
75389,3,21,7,389
75392,3,21,7,392
75409,3,21,7,409
75420,3,21,7,420
75439,3,21,8,439
75442,3,21,8,442
75466,3,21,8,466
75470,3,21,8,470
75475,3,21,8,475
75479,3,21,8,479
75488,3,21,8,488
75508,3,21,9,508
75526,3,21,9,526
75554,3,21,9,554
75573,3,21,10,573
75574,3,21,10,574
75577,3,21,10,577
75584,3,21,10,584
75586,3,21,10,586
75587,3,21,10,587
75597,3,21,10,597
75609,3,21,10,609
75615,3,21,10,615
75629,3,21,11,629
75640,3,21,11,640
75642,3,21,11,642
75663,3,21,11,663
75667,3,21,11,667
75680,3,21,11,680
75681,3,21,11,681
75707,3,21,12,707
75713,3,21,12,713
75723,3,21,12,723
75725,3,21,12,725
75730,3,21,12,730
75780,3,22,1,30
75800,3,22,1,50
75810,3,22,1,60
75816,3,22,2,66
75827,3,22,2,77
75828,3,22,2,78
75837,3,22,2,87
75846,3,22,2,96
75884,3,22,3,134
75925,3,22,3,175
75926,3,22,3,176
75953,3,22,4,203
75957,3,22,4,207
75978,3,22,4,228
75981,3,22,4,231
76008,3,22,5,258
76011,3,22,5,261
76036,3,22,5,286
76086,3,22,6,336
76089,3,22,6,339
76104,3,22,6,354
76124,3,22,6,374
76126,3,22,7,376
76127,3,22,7,377
76129,3,22,7,379
76133,3,22,7,383
76142,3,22,7,392
76147,3,22,7,397
76168,3,22,7,418
76170,3,22,7,420
76189,3,22,8,439
76191,3,22,8,441
76203,3,22,8,453
76216,3,22,8,466
76227,3,22,8,477
76236,3,22,8,486
76244,3,22,8,494
76273,3,22,9,523
76279,3,22,9,529
76298,3,22,9,548
76310,3,22,9,560
76359,3,22,10,609
76364,3,22,10,614
76370,3,22,10,620
76385,3,22,11,635
76396,3,22,11,646
76408,3,22,11,658
76412,3,22,11,662
76428,3,22,11,678
76429,3,22,11,679
76434,3,22,11,684
76444,3,22,12,694
76445,3,22,12,695
76449,3,22,12,699
76450,3,22,12,700
76453,3,22,12,703
76458,3,22,12,708
76459,3,22,12,709
76470,3,22,12,720
76501,3,23,1,1
76508,3,23,1,8
76521,3,23,1,21
76537,3,23,1,37
76538,3,23,1,38
76539,3,23,1,39
76544,3,23,1,44
76546,3,23,1,46
76566,3,23,2,66
76574,3,23,2,74
76580,3,23,2,80
76596,3,23,2,96
76616,3,23,2,116
76636,3,23,3,136
76643,3,23,3,143
76651,3,23,3,151
76657,3,23,3,157
76662,3,23,3,162
76667,3,23,3,167
76668,3,23,3,168
76677,3,23,3,177
76687,3,23,3,187
76688,3,23,4,188
76690,3,23,4,190
76695,3,23,4,195
76701,3,23,4,201
76713,3,23,4,213
76722,3,23,4,222
76731,3,23,4,231
76751,3,23,5,251
76753,3,23,5,253
76760,3,23,5,260
76771,3,23,5,271
76773,3,23,5,273
76775,3,23,5,275
76776,3,23,5,276
76784,3,23,5,284
76790,3,23,5,290
76805,3,23,5,305
76814,3,23,6,314
76837,3,23,6,337
76842,3,23,6,342
76852,3,23,6,352
76856,3,23,6,356
76887,3,23,7,387
76891,3,23,7,391
76893,3,23,7,393
76895,3,23,7,395
76899,3,23,7,399
76905,3,23,7,405
76911,3,23,7,411
76913,3,23,7,413
76922,3,23,7,422
76928,3,23,7,428
76935,3,23,7,435
76949,3,23,8,449
76961,3,23,8,461
76968,3,23,8,468
76970,3,23,8,470
76971,3,23,8,471
76984,3,23,8,484
76985,3,23,8,485
77001,3,23,9,501
77024,3,23,9,524
77053,3,23,9,553
77056,3,23,9,556
77060,3,23,9,560
77073,3,23,10,573
77074,3,23,10,574
77097,3,23,10,597
77109,3,23,10,609
77118,3,23,10,618
77122,3,23,10,622
77175,3,23,11,675
77242,3,23,12,742
77282,3,24,1,32
77285,3,24,1,35
77305,3,24,1,55
77306,3,24,1,56
77330,3,24,2,80
77376,3,24,3,126
77378,3,24,3,128
77381,3,24,3,131
77382,3,24,3,132
77392,3,24,3,142
77409,3,24,3,159
77418,3,24,3,168
77420,3,24,3,170
77423,3,24,3,173
77432,3,24,3,182
77434,3,24,3,184
77439,3,24,4,189
77440,3,24,4,190
77464,3,24,4,214
77485,3,24,4,235
77497,3,24,4,247
77503,3,24,5,253
77506,3,24,5,256
77521,3,24,5,271
77522,3,24,5,272
77543,3,24,5,293
77545,3,24,5,295
77546,3,24,5,296
77547,3,24,5,297
77569,3,24,6,319
77579,3,24,6,329
77580,3,24,6,330
77583,3,24,6,333
77587,3,24,6,337
77601,3,24,6,351
77611,3,24,6,361
77630,3,24,7,380
77647,3,24,7,397
77648,3,24,7,398
77657,3,24,7,407
77683,3,24,7,433
77685,3,24,7,435
77707,3,24,8,457
77729,3,24,8,479
77738,3,24,8,488
77761,3,24,9,511
77779,3,24,9,529
77795,3,24,9,545
77802,3,24,9,552
77820,3,24,10,570
77830,3,24,10,580
77845,3,24,10,595
77900,3,24,11,650
77908,3,24,11,658
77911,3,24,11,661
77942,3,24,12,692
77947,3,24,12,697
77951,3,24,12,701
77957,3,24,12,707
77958,3,24,12,708
77965,3,24,12,715
77976,3,24,12,726
77985,3,24,12,735
77993,3,24,12,743
77994,3,24,12,744
77996,3,24,12,746
78013,3,25,1,13
78020,3,25,1,20
78026,3,25,1,26
78027,3,25,1,27
78028,3,25,1,28
78029,3,25,1,29
78045,3,25,1,45
78050,3,25,1,50
78059,3,25,1,59
78063,3,25,2,63
78085,3,25,2,85
78086,3,25,2,86
78087,3,25,2,87
78114,3,25,2,114
78147,3,25,3,147
78159,3,25,3,159
78173,3,25,3,173
78185,3,25,3,185
78191,3,25,4,191
78196,3,25,4,196
78197,3,25,4,197
78211,3,25,4,211
78235,3,25,4,235
78236,3,25,4,236
78265,3,25,5,265
78272,3,25,5,272
78275,3,25,5,275
78278,3,25,5,278
78304,3,25,5,304
78349,3,25,6,349
78356,3,25,6,356
78360,3,25,6,360
78361,3,25,6,361
78366,3,25,6,366
78386,3,25,7,386
78391,3,25,7,391
78392,3,25,7,392
78402,3,25,7,402
78406,3,25,7,406
78411,3,25,7,411
78412,3,25,7,412
78430,3,25,7,430
78452,3,25,8,452
78457,3,25,8,457
78466,3,25,8,466
78474,3,25,8,474
78497,3,25,8,497
78506,3,25,9,506
78522,3,25,9,522
78524,3,25,9,524
78529,3,25,9,529
78534,3,25,9,534
78557,3,25,9,557
78591,3,25,10,591
78608,3,25,10,608
78618,3,25,10,618
78630,3,25,11,630
78642,3,25,11,642
78649,3,25,11,649
78663,3,25,11,663
78672,3,25,11,672
78693,3,25,12,693
78696,3,25,12,696
78700,3,25,12,700
78702,3,25,12,702
78704,3,25,12,704
78712,3,25,12,712
78726,3,25,12,726
78750,3,26,1,0
78771,3,26,1,21
78775,3,26,1,25
78781,3,26,1,31
78793,3,26,1,43
78819,3,26,2,69
78827,3,26,2,77
78842,3,26,2,92
78853,3,26,2,103
78855,3,26,2,105
78880,3,26,3,130
78902,3,26,3,152
78905,3,26,3,155
78914,3,26,3,164
78920,3,26,3,170
78934,3,26,3,184
78950,3,26,4,200
78957,3,26,4,207
78961,3,26,4,211
78971,3,26,4,221
78973,3,26,4,223
78988,3,26,4,238
78992,3,26,4,242
79010,3,26,5,260
79026,3,26,5,276
79045,3,26,5,295
79046,3,26,5,296
79053,3,26,5,303
79065,3,26,6,315
79083,3,26,6,333
79095,3,26,6,345
79100,3,26,6,350
79101,3,26,6,351
79109,3,26,6,359
79129,3,26,7,379
79136,3,26,7,386
79140,3,26,7,390
79142,3,26,7,392
79159,3,26,7,409
79174,3,26,7,424
79175,3,26,7,425
79192,3,26,8,442
79193,3,26,8,443
79206,3,26,8,456
79208,3,26,8,458
79240,3,26,8,490
79244,3,26,8,494
79248,3,26,8,498
79265,3,26,9,515
79266,3,26,9,516
79267,3,26,9,517
79277,3,26,9,527
79279,3,26,9,529
79288,3,26,9,538
79302,3,26,9,552
79312,3,26,9,562
79324,3,26,10,574
79325,3,26,10,575
79339,3,26,10,589
79342,3,26,10,592
79344,3,26,10,594
79347,3,26,10,597
79350,3,26,10,600
79368,3,26,10,618
79378,3,26,11,628
79382,3,26,11,632
79386,3,26,11,636
79388,3,26,11,638
79403,3,26,11,653
79419,3,26,11,669
79434,3,26,11,684
79439,3,26,12,689
79456,3,26,12,706
79480,3,26,12,730
79481,3,26,12,731
79483,3,26,12,733
79484,3,26,12,734
79489,3,26,12,739
79491,3,26,12,741
79518,3,27,1,18
79521,3,27,1,21
79523,3,27,1,23
79542,3,27,1,42
79551,3,27,1,51
79566,3,27,2,66
79569,3,27,2,69
79574,3,27,2,74
79585,3,27,2,85
79596,3,27,2,96
79597,3,27,2,97
79602,3,27,2,102
79603,3,27,2,103
79607,3,27,2,107
79613,3,27,2,113
79623,3,27,2,123
79649,3,27,3,149
79653,3,27,3,153
79654,3,27,3,154
79657,3,27,3,157
79660,3,27,3,160
79668,3,27,3,168
79678,3,27,3,178
79702,3,27,4,202
79716,3,27,4,216
79734,3,27,4,234
79742,3,27,4,242
79743,3,27,4,243
79749,3,27,4,249
79770,3,27,5,270
79798,3,27,5,298
79803,3,27,5,303
79838,3,27,6,338
79855,3,27,6,355
79858,3,27,6,358
79893,3,27,7,393
79909,3,27,7,409
79917,3,27,7,417
79918,3,27,7,418
79953,3,27,8,453
79975,3,27,8,475
79987,3,27,8,487
79993,3,27,8,493
79994,3,27,8,494
79997,3,27,8,497
80002,3,27,9,502
80003,3,27,9,503
80012,3,27,9,512
80013,3,27,9,513
80014,3,27,9,514
80015,3,27,9,515
80021,3,27,9,521
80024,3,27,9,524
80040,3,27,9,540
80044,3,27,9,544
80046,3,27,9,546
80065,3,27,10,565
80070,3,27,10,570
80073,3,27,10,573
80082,3,27,10,582
80098,3,27,10,598
80102,3,27,10,602
80103,3,27,10,603
80109,3,27,10,609
80122,3,27,10,622
80130,3,27,11,630
80131,3,27,11,631
80147,3,27,11,647
80165,3,27,11,665
80173,3,27,11,673
80180,3,27,11,680
80181,3,27,11,681
80184,3,27,11,684
80206,3,27,12,706
80212,3,27,12,712
80214,3,27,12,714
80244,3,27,12,744
80267,3,28,1,17
80273,3,28,1,23
80285,3,28,1,35
80289,3,28,1,39
80298,3,28,1,48
80308,3,28,1,58
80309,3,28,1,59
80314,3,28,2,64
80327,3,28,2,77
80335,3,28,2,85
80336,3,28,2,86
80342,3,28,2,92
80359,3,28,2,109
80361,3,28,2,111
80405,3,28,3,155
80423,3,28,3,173
80450,3,28,4,200
80470,3,28,4,220
80473,3,28,4,223
80481,3,28,4,231
80488,3,28,4,238
80501,3,28,5,251
80522,3,28,5,272
80538,3,28,5,288
80546,3,28,5,296
80555,3,28,5,305
80565,3,28,6,315
80590,3,28,6,340
80592,3,28,6,342
80593,3,28,6,343
80596,3,28,6,346
80640,3,28,7,390
80650,3,28,7,400
80653,3,28,7,403
80660,3,28,7,410
80681,3,28,7,431
80687,3,28,7,437
80724,3,28,8,474
80735,3,28,8,485
80744,3,28,8,494
80763,3,28,9,513
80784,3,28,9,534
80787,3,28,9,537
80789,3,28,9,539
80795,3,28,9,545
80801,3,28,9,551
80816,3,28,10,566
80821,3,28,10,571
80823,3,28,10,573
80825,3,28,10,575
80826,3,28,10,576
80837,3,28,10,587
80859,3,28,10,609
80867,3,28,10,617
80879,3,28,11,629
80914,3,28,11,664
80916,3,28,11,666
80922,3,28,11,672
80924,3,28,11,674
80939,3,28,12,689
80948,3,28,12,698
80953,3,28,12,703
80954,3,28,12,704
80964,3,28,12,714
80980,3,28,12,730
80992,3,28,12,742
80994,3,28,12,744
81010,3,29,1,10
81048,3,29,1,48
81053,3,29,1,53
81099,3,29,2,99
81108,3,29,2,108
81117,3,29,2,117
81128,3,29,3,128
81129,3,29,3,129
81135,3,29,3,135
81136,3,29,3,136
81153,3,29,3,153
81156,3,29,3,156
81163,3,29,3,163
81170,3,29,3,170
81200,3,29,4,200
81210,3,29,4,210
81214,3,29,4,214
81218,3,29,4,218
81232,3,29,4,232
81243,3,29,4,243
81249,3,29,4,249
81261,3,29,5,261
81280,3,29,5,280
81283,3,29,5,283
81304,3,29,5,304
81311,3,29,5,311
81323,3,29,6,323
81325,3,29,6,325
81328,3,29,6,328
81333,3,29,6,333
81347,3,29,6,347
81351,3,29,6,351
81357,3,29,6,357
81363,3,29,6,363
81387,3,29,7,387
81396,3,29,7,396
81398,3,29,7,398
81413,3,29,7,413
81474,3,29,8,474
81498,3,29,8,498
81499,3,29,8,499
81525,3,29,9,525
81531,3,29,9,531
81559,3,29,9,559
81561,3,29,9,561
81603,3,29,10,603
81605,3,29,10,605
81606,3,29,10,606
81619,3,29,10,619
81625,3,29,11,625
81627,3,29,11,627
81653,3,29,11,653
81668,3,29,11,668
81675,3,29,11,675
81697,3,29,12,697
81702,3,29,12,702
81705,3,29,12,705
81715,3,29,12,715
81717,3,29,12,717
81732,3,29,12,732
81734,3,29,12,734
81753,3,30,1,3
81758,3,30,1,8
81796,3,30,1,46
81811,3,30,1,61
81817,3,30,2,67
81835,3,30,2,85
81848,3,30,2,98
81867,3,30,2,117
81899,3,30,3,149
81900,3,30,3,150
81905,3,30,3,155
81925,3,30,3,175
81928,3,30,3,178
81935,3,30,3,185
81957,3,30,4,207
81959,3,30,4,209
81972,3,30,4,222
81983,3,30,4,233
81999,3,30,4,249
82008,3,30,5,258
82012,3,30,5,262
82032,3,30,5,282
82034,3,30,5,284
82053,3,30,5,303
82055,3,30,5,305
82081,3,30,6,331
82087,3,30,6,337
82089,3,30,6,339
82097,3,30,6,347
82109,3,30,6,359
82122,3,30,6,372
82136,3,30,7,386
82140,3,30,7,390
82161,3,30,7,411
82188,3,30,8,438
82192,3,30,8,442
82204,3,30,8,454
82221,3,30,8,471
82229,3,30,8,479
82248,3,30,8,498
82258,3,30,9,508
82265,3,30,9,515
82266,3,30,9,516
82270,3,30,9,520
82272,3,30,9,522
82284,3,30,9,534
82291,3,30,9,541
82293,3,30,9,543
82294,3,30,9,544
82302,3,30,9,552
82307,3,30,9,557
82325,3,30,10,575
82330,3,30,10,580
82348,3,30,10,598
82349,3,30,10,599
82360,3,30,10,610
82371,3,30,10,621
82376,3,30,11,626
82389,3,30,11,639
82391,3,30,11,641
82394,3,30,11,644
82398,3,30,11,648
82401,3,30,11,651
82414,3,30,11,664
82422,3,30,11,672
82433,3,30,11,683
82447,3,30,12,697
82451,3,30,12,701
82456,3,30,12,706
82466,3,30,12,716
82477,3,30,12,727
82480,3,30,12,730
82482,3,30,12,732
82487,3,30,12,737
82492,3,30,12,742
82512,3,31,1,12
82513,3,31,1,13
82519,3,31,1,19
82521,3,31,1,21
82528,3,31,1,28
82544,3,31,1,44
82545,3,31,1,45
82550,3,31,1,50
82560,3,31,1,60
82561,3,31,1,61
82574,3,31,2,74
82575,3,31,2,75
82581,3,31,2,81
82585,3,31,2,85
82589,3,31,2,89
82602,3,31,2,102
82607,3,31,2,107
82613,3,31,2,113
82615,3,31,2,115
82622,3,31,2,122
82632,3,31,3,132
82644,3,31,3,144
82646,3,31,3,146
82656,3,31,3,156
82659,3,31,3,159
82670,3,31,3,170
82672,3,31,3,172
82675,3,31,3,175
82676,3,31,3,176
82684,3,31,3,184
82707,3,31,4,207
82714,3,31,4,214
82719,3,31,4,219
82737,3,31,4,237
82748,3,31,4,248
82749,3,31,4,249
82764,3,31,5,264
82767,3,31,5,267
82785,3,31,5,285
82799,3,31,5,299
82804,3,31,5,304
82805,3,31,5,305
82812,3,31,5,312
82815,3,31,6,315
82818,3,31,6,318
82819,3,31,6,319
82824,3,31,6,324
82828,3,31,6,328
82834,3,31,6,334
82840,3,31,6,340
82844,3,31,6,344
82862,3,31,6,362
82871,3,31,6,371
82874,3,31,6,374
82885,3,31,7,385
82886,3,31,7,386
82895,3,31,7,395
82900,3,31,7,400
82933,3,31,7,433
82936,3,31,7,436
82950,3,31,8,450
82963,3,31,8,463
82965,3,31,8,465
82972,3,31,8,472
82975,3,31,8,475
82988,3,31,8,488
82992,3,31,8,492
83001,3,31,9,501
83008,3,31,9,508
83009,3,31,9,509
83013,3,31,9,513
83014,3,31,9,514
83016,3,31,9,516
83021,3,31,9,521
83037,3,31,9,537
83061,3,31,9,561
83073,3,31,10,573
83081,3,31,10,581
83087,3,31,10,587
83088,3,31,10,588
83089,3,31,10,589
83098,3,31,10,598
83100,3,31,10,600
83110,3,31,10,610
83117,3,31,10,617
83120,3,31,10,620
83122,3,31,10,622
83128,3,31,11,628
83129,3,31,11,629
83130,3,31,11,630
83132,3,31,11,632
83143,3,31,11,643
83159,3,31,11,659
83202,3,31,12,702
83221,3,31,12,721
83223,3,31,12,723
83233,3,31,12,733
83235,3,31,12,735
83241,3,31,12,741
83245,3,31,12,745
83247,3,31,12,747
83254,3,32,1,4
83274,3,32,1,24
83283,3,32,1,33
83285,3,32,1,35
83292,3,32,1,42
83296,3,32,1,46
83306,3,32,1,56
83313,3,32,2,63
83339,3,32,2,89
83341,3,32,2,91
83353,3,32,2,103
83356,3,32,2,106
83357,3,32,2,107
83371,3,32,2,121
83382,3,32,3,132
83383,3,32,3,133
83394,3,32,3,144
83406,3,32,3,156
83429,3,32,3,179
83431,3,32,3,181
83438,3,32,4,188
83471,3,32,4,221
83492,3,32,4,242
83499,3,32,4,249
83524,3,32,5,274
83526,3,32,5,276
83540,3,32,5,290
83561,3,32,5,311
83566,3,32,6,316
83575,3,32,6,325
83581,3,32,6,331
83594,3,32,6,344
83596,3,32,6,346
83597,3,32,6,347
83598,3,32,6,348
83615,3,32,6,365
83634,3,32,7,384
83635,3,32,7,385
83638,3,32,7,388
83642,3,32,7,392
83643,3,32,7,393
83648,3,32,7,398
83658,3,32,7,408
83665,3,32,7,415
83671,3,32,7,421
83683,3,32,7,433
83710,3,32,8,460
83713,3,32,8,463
83722,3,32,8,472
83732,3,32,8,482
83737,3,32,8,487
83743,3,32,8,493
83748,3,32,8,498
83780,3,32,9,530
83801,3,32,9,551
83827,3,32,10,577
83832,3,32,10,582
83844,3,32,10,594
83845,3,32,10,595
83848,3,32,10,598
83852,3,32,10,602
83863,3,32,10,613
83865,3,32,10,615
83866,3,32,10,616
83874,3,32,10,624
83875,3,32,11,625
83876,3,32,11,626
83880,3,32,11,630
83888,3,32,11,638
83893,3,32,11,643
83902,3,32,11,652
83904,3,32,11,654
83923,3,32,11,673
83933,3,32,11,683
83936,3,32,11,686
83944,3,32,12,694
83951,3,32,12,701
83964,3,32,12,714
83970,3,32,12,720
83973,3,32,12,723
83975,3,32,12,725
83994,3,32,12,744
84000,4,1,1,0
84028,4,1,1,28
84035,4,1,1,35
84044,4,1,1,44
84055,4,1,1,55
84056,4,1,1,56
84090,4,1,2,90
84120,4,1,2,120
84126,4,1,3,126
84132,4,1,3,132
84152,4,1,3,152
84166,4,1,3,166
84173,4,1,3,173
84176,4,1,3,176
84188,4,1,4,188
84189,4,1,4,189
84201,4,1,4,201
84231,4,1,4,231
84232,4,1,4,232
84245,4,1,4,245
84246,4,1,4,246
84249,4,1,4,249
84250,4,1,5,250
84255,4,1,5,255
84264,4,1,5,264
84267,4,1,5,267
84280,4,1,5,280
84281,4,1,5,281
84305,4,1,5,305
84345,4,1,6,345
84353,4,1,6,353
84356,4,1,6,356
84359,4,1,6,359
84361,4,1,6,361
84373,4,1,6,373
84402,4,1,7,402
84433,4,1,7,433
84439,4,1,8,439
84440,4,1,8,440
84448,4,1,8,448
84468,4,1,8,468
84497,4,1,8,497
84504,4,1,9,504
84508,4,1,9,508
84519,4,1,9,519
84523,4,1,9,523
84527,4,1,9,527
84574,4,1,10,574
84598,4,1,10,598
84599,4,1,10,599
84600,4,1,10,600
84624,4,1,10,624
84628,4,1,11,628
84633,4,1,11,633
84666,4,1,11,666
84685,4,1,11,685
84689,4,1,12,689
84701,4,1,12,701
84724,4,1,12,724
84731,4,1,12,731
84738,4,1,12,738
84747,4,1,12,747
84752,4,2,1,2
84760,4,2,1,10
84762,4,2,1,12
84780,4,2,1,30
84781,4,2,1,31
84798,4,2,1,48
84799,4,2,1,49
84802,4,2,1,52
84808,4,2,1,58
84821,4,2,2,71
84827,4,2,2,77
84828,4,2,2,78
84838,4,2,2,88
84845,4,2,2,95
84869,4,2,2,119
84870,4,2,2,120
84875,4,2,3,125
84880,4,2,3,130
84897,4,2,3,147
84900,4,2,3,150
84907,4,2,3,157
84912,4,2,3,162
84913,4,2,3,163
84921,4,2,3,171
84925,4,2,3,175
84943,4,2,4,193
84950,4,2,4,200
84990,4,2,4,240
84993,4,2,4,243
84996,4,2,4,246
84998,4,2,4,248
85002,4,2,5,252
85010,4,2,5,260
85016,4,2,5,266
85017,4,2,5,267
85028,4,2,5,278
85070,4,2,6,320
85079,4,2,6,329
85091,4,2,6,341
85110,4,2,6,360
85119,4,2,6,369
85124,4,2,6,374
85150,4,2,7,400
85158,4,2,7,408
85162,4,2,7,412
85176,4,2,7,426
85177,4,2,7,427
85185,4,2,7,435
85195,4,2,8,445
85196,4,2,8,446
85208,4,2,8,458
85224,4,2,8,474
85249,4,2,8,499
85258,4,2,9,508
85261,4,2,9,511
85264,4,2,9,514
85268,4,2,9,518
85273,4,2,9,523
85277,4,2,9,527
85287,4,2,9,537
85304,4,2,9,554
85311,4,2,9,561
85319,4,2,10,569
85331,4,2,10,581
85338,4,2,10,588
85341,4,2,10,591
85346,4,2,10,596
85355,4,2,10,605
85372,4,2,10,622
85390,4,2,11,640
85393,4,2,11,643
85401,4,2,11,651
85404,4,2,11,654
85415,4,2,11,665
85424,4,2,11,674
85439,4,2,12,689
85444,4,2,12,694
85461,4,2,12,711
85490,4,2,12,740
85499,4,2,12,749
85511,4,3,1,11
85520,4,3,1,20
85548,4,3,1,48
85563,4,3,2,63
85567,4,3,2,67
85569,4,3,2,69
85574,4,3,2,74
85592,4,3,2,92
85593,4,3,2,93
85595,4,3,2,95
85633,4,3,3,133
85644,4,3,3,144
85649,4,3,3,149
85657,4,3,3,157
85671,4,3,3,171
85678,4,3,3,178
85687,4,3,3,187
85700,4,3,4,200
85718,4,3,4,218
85724,4,3,4,224
85765,4,3,5,265
85768,4,3,5,268
85772,4,3,5,272
85783,4,3,5,283
85797,4,3,5,297
85818,4,3,6,318
85863,4,3,6,363
85864,4,3,6,364
85877,4,3,7,377
85936,4,3,7,436
85940,4,3,8,440
85972,4,3,8,472
85982,4,3,8,482
85987,4,3,8,487
85995,4,3,8,495
86002,4,3,9,502
86012,4,3,9,512
86013,4,3,9,513
86025,4,3,9,525
86046,4,3,9,546
